geonameid	name	asciiname	alternatenames	latitude	longitude	"feature class"	"feature code"	"country code"	cc2	"admin1 code"	"admin2 code"	"admin3 code"	"admin4 code"	population	elevation	dem	timezone	"modification date"
7062798	Gasiza	Gasiza		-2.2661	29.6717	P	PPL	RW		15	21	2103	210305	0		1829	Africa/Kigali	2016-07-06
7062799	Kiruli	Kiruli		-2.2657	29.7381	P	PPL	RW		15	21	2106	210603	0		1729	Africa/Kigali	2016-07-06
7062800	Gituntu	Gituntu		-2.2658	29.5559	P	PPLL	RW		15	25	2512	251203	0		1803	Africa/Kigali	2016-07-06
7062801	Muhororo	Muhororo		-2.2675	29.5464	P	PPLL	RW		15	25	2512	251203	0		1868	Africa/Kigali	2016-07-06
7062802	Kavumu	Kavumu		-2.267	29.6579	P	PPLL	RW		15	21	2103	210305	0		1821	Africa/Kigali	2016-07-06
7062803	Nkomero	Nkomero		-2.2686	29.7063	P	PPLL	RW		15	21	2106	210606	0		1778	Africa/Kigali	2016-07-06
7062804	Gasura	Gasura		-2.2685	29.7191	P	PPLL	RW		15	21	2106	210603	0		1729	Africa/Kigali	2016-07-06
7062805	Nyaminazi	Nyaminazi		-2.2669	29.6698	P	PPL	RW		15	21	2103	210305	0		1814	Africa/Kigali	2016-07-06
7062806	Kabalima	Kabalima		-2.2703	29.6928	P	PPLL	RW		15	21	2106	210606	0		1721	Africa/Kigali	2016-07-06
7062807	Bizigiro	Bizigiro		-2.2702	29.5244	P	PPLL	RW		15	25	2511	251105	0		1864	Africa/Kigali	2016-07-06
7062808	Cyabute I	Cyabute I		-2.2723	29.5174	P	PPLL	RW		15	25	2511	251105	0		1748	Africa/Kigali	2016-07-06
7062809	Kiganda	Kiganda		-2.2733	29.7201	P	PPLL	RW		15	21	2106	210603	0		1811	Africa/Kigali	2016-07-06
7062810	Kadaho	Kadaho		-2.2725	29.6268	P	PPLL	RW		15	21	2103	210301	0		1724	Africa/Kigali	2016-07-06
7062811	Kaburengero	Kaburengero		-2.2732	29.6872	P	PPLL	RW		15	21	2106	210606	0		1718	Africa/Kigali	2016-07-06
7062812	Murehe	Murehe		-2.2735	29.7334	P	PPLL	RW		15	21	2106	210603	0		1753	Africa/Kigali	2016-07-06
